Geneid	C45_22_2L_1Aligned.out.bam	C45_22_2L_2Aligned.out.bam	C45_22_2L_3Aligned.out.bam	WT_2g_5Aligned.out.bam	WT_2g_6Aligned.out.bam	WT_2g_7Aligned.out.bam
CopciAB_432038.T0	28	34	20	28	50	18
CopciAB_111399.T0	73	76	93	110	98	155
CopciAB_1001583.T0	227	216	208	228	508	259
CopciAB_503917.T0	1683	1874	1550	2273	1538	1676
CopciAB_1001581.T0	1683	1874	1550	2273	1538	1676
CopciAB_254885.T0	1530	1744	1636	1880	1599	1146
CopciAB_449778.T0	3763	4613	4775	5883	6792	3899
CopciAB_1000032.T0	0	0	0	1	0	0
CopciAB_449416.T0	5012	4770	5112	7388	4132	4864
CopciAB_381732.T0	72	85	146	110	49	68
CopciAB_469241.T0	590	612	581	526	371	454
CopciAB_468131.T0	487	556	486	659	620	486
CopciAB_1001579.T0	11	10	12	2826	2104	5742
CopciAB_495583.T0	4217	5096	5109	5790	3188	3281
CopciAB_418542.T0	812	1005	1117	905	776	701
CopciAB_122629.T0	9850	11860	7888	12169	20910	6493
CopciAB_1000286.T0	12	17	18	23	6	9
CopciAB_559260.T0	12	15	3	10	30	15
CopciAB_559348.T0	6	9	2	3	0	4
CopciAB_490989.T0	30	19	22	12	27	21
CopciAB_1000287.T0	482	518	596	497	198	600
CopciAB_559349.T0	1278	1218	1934	1476	802	1414
CopciAB_442824.T0	28	33	38	31	38	16
CopciAB_545780.T0	21	18	24	17	23	15
CopciAB_432746.T0	51	110	90	57	96	65
CopciAB_1000288.T0	82	108	81	46	14	45
CopciAB_377821.T0	3	2	5	0	0	6
CopciAB_445865.T0	171	189	179	184	154	153
CopciAB_409377.T0	754	950	984	905	652	574
CopciAB_546855.T0	15	7	13	8	7	4
CopciAB_1000295.T0	191	211	245	316	8	328
CopciAB_1000126.T0	171	147	144	107	65	119
CopciAB_1000296.T0	76	49	44	48	161	54
CopciAB_523533.T0	237	186	217	309	171	173
CopciAB_1000297.T0	33	26	32	39	26	41
CopciAB_559264.T0	368	310	342	361	594	415
CopciAB_464668.T0	72	79	46	72	68	71
CopciAB_430560.T0	6	8	9	4	8	6
CopciAB_78944.T0	709	943	694	940	621	544
CopciAB_1000127.T0	634	613	727	641	431	463
CopciAB_1000299.T0	7840	9472	8782	7853	13289	11665
CopciAB_500670.T0	42	38	21	19	13	27
CopciAB_79057.T0	205	253	262	248	210	191
CopciAB_500671.T0	3738	4629	5007	4629	6644	3590
CopciAB_500672.T0	255	364	187	408	871	124
CopciAB_440615.T0	11	20	21	19	10	16
CopciAB_1000300.T0	11	6	0	3	17	16
CopciAB_387776.T0	734	789	752	870	343	557
CopciAB_440621.T0	1078	1027	954	1144	1303	531
CopciAB_466672.T0	48	50	75	48	49	68
CopciAB_129447.T0	8018	7645	10860	8544	8943	6251
CopciAB_443174.T0	5559	6461	6811	6590	5962	5554
CopciAB_443181.T0	981	936	987	1359	758	896
CopciAB_378237.T0	3327	4259	4786	3988	2941	3058
CopciAB_443187.T0	975	954	1001	2041	1124	1640
CopciAB_501838.T0	23	7	4	7	27	5
CopciAB_378260.T0	65	22	50	55	46	8
CopciAB_1000301.T0	1	0	0	0	0	0
CopciAB_433115.T0	6	0	2	2	0	0
CopciAB_559298.T0	100	108	132	130	92	78
CopciAB_443196.T0	52	45	50	122	176	126
CopciAB_491132.T0	852	1166	1056	802	489	502
CopciAB_357200.T0	1311	1600	1736	1412	1159	1015
CopciAB_1000302.T0	6	19	22	23	10	7
CopciAB_1000307.T0	1	0	1	2	0	0
CopciAB_1000308.T0	917	764	832	1052	941	941
CopciAB_492441.T0	1127	993	877	1347	955	1003
CopciAB_442540.T0	88	83	111	69	167	100
CopciAB_377502.T0	1736	1999	2158	1774	1685	1814
CopciAB_432448.T0	0	0	0	0	9	4
CopciAB_442545.T0	1080	1301	1341	1191	1340	620
CopciAB_432451.T0	26	34	37	36	11	16
CopciAB_432457.T0	2176	2456	2865	2122	1557	1643
CopciAB_432459.T0	3987	5186	5384	3772	3986	3028
CopciAB_442548.T0	75	61	75	65	62	55
CopciAB_380326.T0	140	129	167	189	281	190
CopciAB_445156.T0	391	334	360	445	595	444
CopciAB_380330.T0	456	609	574	567	577	679
CopciAB_169822.T0	6887	5418	7419	9684	9910	6086
CopciAB_502682.T0	124	158	104	174	114	175
CopciAB_546245.T0	75	67	58	109	108	64
CopciAB_433906.T0	1320	1515	1293	1114	1951	578
CopciAB_255029.T0	4688	5753	4453	5226	4105	3819
CopciAB_1000314.T0	4895	4537	5368	5615	2941	4974
CopciAB_379250.T0	675	554	691	924	671	427
CopciAB_491420.T0	1	5	12	4	7	3
CopciAB_443953.T0	66	104	80	74	134	109
CopciAB_407897.T0	239	330	192	166	350	418
CopciAB_546255.T0	686	765	629	1081	1085	386
CopciAB_442195.T0	240	282	377	241	419	168
CopciAB_516147.T0	2	12	9	0	0	5
CopciAB_377056.T0	1312	1467	1152	1658	351	1332
CopciAB_501356.T0	1190	1430	952	1206	1230	595
CopciAB_442200.T0	276	258	298	173	207	181
CopciAB_1000328.T0	60	64	57	32	32	55
CopciAB_1000329.T0	64	105	51	58	49	51
CopciAB_501359.T0	74	89	66	60	64	107
CopciAB_501360.T0	1985	2206	2352	2815	2204	1528
CopciAB_432061.T0	111	87	92	149	112	83
CopciAB_377040.T0	1909	1990	1664	2209	2103	1255
CopciAB_1000330.T0	57	38	58	59	70	47
CopciAB_450445.T0	78	85	100	99	75	52
CopciAB_369582.T0	1884	1996	1890	1717	1200	737
CopciAB_450447.T0	340	407	225	655	381	397
CopciAB_1000332.T0	57	45	48	63	40	13
CopciAB_399221.T0	89	100	83	69	40	124
CopciAB_450449.T0	632	558	581	840	601	394
CopciAB_399226.T0	99	86	61	99	91	67
CopciAB_449428.T0	789	989	876	972	481	963
CopciAB_369604.T0	14	12	15	8	3	3
CopciAB_399236.T0	2058	2551	2505	4880	4107	5318
CopciAB_472940.T0	3222	3956	4194	2838	3230	2249
CopciAB_498445.T0	245	324	221	190	217	113
CopciAB_1000333.T0	2	13	6	11	2	1
CopciAB_1000334.T0	2	5	7	2	6	0
CopciAB_399253.T0	1031	1155	1563	1127	1094	602
CopciAB_479297.T0	1	1	2	5	3	9
CopciAB_1000337.T0	57	75	84	57	65	25
CopciAB_1000338.T0	15	10	14	19	10	4
CopciAB_369576.T0	125	141	142	353	339	174
CopciAB_461062.T0	148	183	156	103	113	102
CopciAB_472955.T0	1638	1802	1685	1578	1838	1203
CopciAB_472956.T0	1273	1324	1370	1100	915	886
CopciAB_503211.T0	2342	2628	2508	4223	3916	2741
CopciAB_503212.T0	306	332	337	337	274	346
CopciAB_1000340.T0	9	7	8	4	2	3
CopciAB_1000346.T0	21	15	7	199	116	124
CopciAB_439045.T0	2091	1595	1958	2643	1911	1472
CopciAB_1000348.T0	163	252	201	105	117	59
CopciAB_402736.T0	1329	1626	1566	1298	926	665
CopciAB_46726.T0	194	134	117	277	99	156
CopciAB_413977.T0	1908	2109	2420	2142	1301	1758
CopciAB_1000349.T0	617	482	378	439	497	439
CopciAB_499927.T0	289	376	406	283	289	109
CopciAB_509267.T0	1552	1822	1910	1938	2686	1592
CopciAB_439031.T0	601	633	568	500	400	302
CopciAB_373335.T0	2151	1911	1878	2825	2732	1540
CopciAB_499922.T0	290	230	355	454	459	331
CopciAB_544192.T0	926	762	920	1213	844	810
CopciAB_439026.T0	774	814	646	591	581	286
CopciAB_357193.T0	2650	1890	1409	4712	3545	1558
CopciAB_480679.T0	43	59	53	62	36	53
CopciAB_402715.T0	829	846	756	741	794	504
CopciAB_480676.T0	170	241	213	95	154	64
CopciAB_373345.T0	1624	2207	1941	1617	2146	1571
CopciAB_46425.T0	245	279	288	319	216	309
CopciAB_1000350.T0	1	0	2	2	0	0
CopciAB_499911.T0	995	863	865	956	1070	540
CopciAB_1000351.T0	638	630	706	659	845	300
CopciAB_484746.T0	8576	10027	9358	10109	4017	8331
CopciAB_482047.T0	0	15	2	4	2	10
CopciAB_442262.T0	6420	7956	7728	7560	4667	4196
CopciAB_377171.T0	1545	1749	1760	1461	1674	831
CopciAB_377156.T0	1282	1532	1367	1497	617	1802
CopciAB_545544.T0	842	998	1068	2347	1335	2450
CopciAB_454783.T0	297	320	436	350	228	214
CopciAB_1000352.T0	43	65	31	46	20	22
CopciAB_545546.T0	1391	1661	2189	1566	1068	1080
CopciAB_432170.T0	348	412	430	347	243	191
CopciAB_377178.T0	336	181	148	432	403	320
CopciAB_432177.T0	66	75	72	163	64	149
CopciAB_1000353.T0	165	137	130	448	605	400
CopciAB_442279.T0	409	511	552	300	388	238
CopciAB_1000129.T0	51	51	56	43	5	9
CopciAB_112842.T0	7611	6396	7070	12441	9995	11575
CopciAB_124704.T0	388	399	396	566	315	264
CopciAB_455217.T0	15816	17894	20260	22493	18024	20444
CopciAB_124572.T0	2007	2521	2132	2134	2142	1924
CopciAB_124670.T0	204	283	169	195	182	150
CopciAB_472095.T0	432	397	422	709	452	266
CopciAB_442940.T0	274	410	374	827	587	847
CopciAB_545850.T0	1600	1732	2368	1869	1523	2209
CopciAB_442944.T0	67	81	40	41	23	24
CopciAB_541568.T0	224	346	257	1627	832	1231
CopciAB_447285.T0	281	305	374	253	301	207
CopciAB_410203.T0	279	296	317	199	243	156
CopciAB_493741.T0	626	536	520	808	794	428
CopciAB_447279.T0	976	918	928	1237	881	884
CopciAB_494170.T0	171	185	189	176	185	77
CopciAB_358001.T0	338	332	211	324	546	161
CopciAB_10452.T0	12163	14796	15462	13531	14541	14034
CopciAB_358268.T0	355	286	389	813	340	906
CopciAB_357091.T0	3940	4283	3011	6262	3582	3588
CopciAB_1000365.T0	99	56	26	166	103	107
CopciAB_437132.T0	238	210	239	313	224	210
CopciAB_437131.T0	271	223	223	154	180	78
CopciAB_461960.T0	1874	1684	1403	2877	1751	1314
CopciAB_461959.T0	977	1005	735	1391	989	982
CopciAB_485043.T0	287	375	294	374	220	218
CopciAB_449440.T0	10181	10839	9324	16042	11686	9023
CopciAB_494159.T0	102	157	169	165	179	122
CopciAB_437124.T0	1009	939	953	1271	1070	734
CopciAB_1000367.T0	657	613	598	498	466	187
CopciAB_358179.T0	9639	9888	9178	11116	10247	7688
CopciAB_493745.T0	4086	5371	4758	4896	5890	3411
CopciAB_505650.T0	1512	1488	1717	2284	1437	1381
CopciAB_357990.T0	751	886	815	589	376	325
CopciAB_358116.T0	269	295	302	273	159	93
CopciAB_437117.T0	3104	4253	4420	3828	3993	2934
CopciAB_437115.T0	904	1107	1131	950	768	582
CopciAB_461940.T0	33	32	37	23	42	21
CopciAB_494144.T0	295	326	309	278	188	180
CopciAB_437106.T0	9374	11024	9903	10956	5600	10919
CopciAB_414940.T0	802	948	912	685	598	396
CopciAB_9990.T0	93	107	98	106	95	103
CopciAB_505644.T0	1534	1940	1873	1482	1147	1403
CopciAB_358235.T0	1578	1690	1568	1898	1465	1261
CopciAB_474787.T0	1534	1708	1809	1629	2030	1118
CopciAB_461925.T0	1940	1769	1721	3097	2541	1931
CopciAB_1000373.T0	78	158	132	93	122	82
CopciAB_358240.T0	1715	1731	1835	1765	1420	905
CopciAB_494130.T0	180	201	211	213	164	148
CopciAB_9492.T0	325	420	470	413	441	359
CopciAB_505604.T0	612	790	862	937	949	847
CopciAB_437085.T0	38	35	38	67	120	81
CopciAB_388739.T0	1956	2654	2601	1892	4165	1435
CopciAB_388736.T0	7	4	0	0	0	7
CopciAB_461914.T0	900	1078	958	1219	940	1065
CopciAB_456165.T0	303	325	174	440	303	420
CopciAB_358231.T0	637	618	809	837	543	425
CopciAB_358129.T0	1594	1482	1365	1988	1581	1378
CopciAB_1000376.T0	19	21	37	34	18	5
CopciAB_1000377.T0	256	232	228	213	62	154
CopciAB_505578.T0	1505	1687	1752	2048	2171	1630
CopciAB_358130.T0	156	204	137	86	48	76
CopciAB_1000378.T0	1345	1370	1066	2079	1553	777
CopciAB_460235.T0	318	301	280	566	280	363
CopciAB_357977.T0	394	455	365	467	413	315
CopciAB_461904.T0	4938	3357	2849	6871	5813	2481
CopciAB_9181.T0	3891	2956	3568	4845	3591	3288
CopciAB_1000380.T0	31	22	31	46	61	18
CopciAB_437067.T0	16	29	12	6	1	12
CopciAB_437065.T0	42	78	44	41	60	24
CopciAB_437064.T0	10	21	26	13	4	19
CopciAB_358195.T0	749	1058	1092	848	742	626
CopciAB_493748.T0	954	1011	993	1157	1300	852
CopciAB_358090.T0	952	1183	935	771	1429	573
CopciAB_358084.T0	790	973	1013	905	877	744
CopciAB_358104.T0	1603	1538	1481	2068	1883	947
CopciAB_9036.T0	508	620	433	365	486	283
CopciAB_9054.T0	1682	1684	1582	5200	3011	3577
CopciAB_461893.T0	347	284	399	404	271	368
CopciAB_358220.T0	210	272	261	239	211	176
CopciAB_388680.T0	33797	39068	40810	42260	52597	36872
CopciAB_357997.T0	150	161	137	111	177	72
CopciAB_357974.T0	2884	2390	2774	3428	2824	2343
CopciAB_8766.T0	2786	3461	3603	2890	3135	1775
CopciAB_358025.T0	3055	4795	3223	3956	3283	3586
CopciAB_461885.T0	857	940	726	1133	803	698
CopciAB_461884.T0	299	283	209	377	225	300
CopciAB_451372.T0	1951	1633	1738	3026	2198	1558
CopciAB_388657.T0	666	706	857	865	407	367
CopciAB_388652.T0	468	424	444	721	583	489
CopciAB_358170.T0	590	916	742	547	307	364
CopciAB_8610.T0	330	347	423	757	392	821
CopciAB_494088.T0	260	277	327	282	192	329
CopciAB_358108.T0	1829	2169	2431	2232	2758	1528
CopciAB_494086.T0	6942	10508	8124	9239	8051	11371
CopciAB_358138.T0	2048	1955	2702	2721	1733	1675
CopciAB_8296.T0	358	505	419	435	356	227
CopciAB_8225.T0	912	1012	1085	1159	1623	778
CopciAB_358081.T0	391	533	401	495	252	457
CopciAB_437024.T0	1432	1731	1587	1613	1567	1609
CopciAB_494079.T0	839	940	891	779	879	837
CopciAB_437019.T0	6384	7511	7172	6333	4443	6267
CopciAB_414776.T0	5875	5696	8367	5352	4834	3354
CopciAB_437016.T0	1676	1836	2079	1753	1388	1753
CopciAB_387830.T0	5697	7104	6211	7653	6030	5393
CopciAB_7915.T0	99	154	159	200	142	181
CopciAB_358128.T0	1415	1860	2048	1906	1252	1084
CopciAB_461860.T0	1317	1483	1283	2013	1297	1142
CopciAB_358206.T0	1386	1615	1523	1978	1178	1049
CopciAB_388593.T0	613	642	681	491	376	368
CopciAB_357994.T0	361	350	377	416	275	240
CopciAB_437008.T0	93	118	98	173	103	115
CopciAB_414749.T0	3275	4038	4389	4691	3555	4484
CopciAB_414748.T0	68	88	62	108	52	99
CopciAB_357988.T0	820	1032	877	827	645	789
CopciAB_494063.T0	4040	4307	4258	3306	3829	3581
CopciAB_1000381.T0	9383	11910	12258	8577	8721	5923
CopciAB_461849.T0	490	661	643	430	486	312
CopciAB_358040.T0	9117	12275	12142	9267	6247	7058
CopciAB_461847.T0	32	25	45	19	27	21
CopciAB_461846.T0	1036	965	1184	1432	1296	837
CopciAB_538770.T0	556	422	418	633	272	459
CopciAB_81503.T0	198	209	247	332	322	333
CopciAB_360541.T0	462	725	677	539	386	403
CopciAB_475934.T0	1863	3843	2414	1888	753	2332
CopciAB_440731.T0	3710	5099	4428	4263	3345	3981
CopciAB_360650.T0	283	337	386	244	162	186
CopciAB_440734.T0	307	288	399	285	124	194
CopciAB_416975.T0	568	581	688	1184	636	696
CopciAB_472107.T0	912	1093	1082	995	596	586
CopciAB_81628.T0	1237	1215	1436	1234	960	900
CopciAB_360466.T0	2402	3383	3409	2385	3543	1996
CopciAB_494934.T0	447	423	505	492	151	421
CopciAB_360424.T0	120	182	211	229	193	148
CopciAB_360651.T0	1185	1060	893	1790	1564	923
CopciAB_360446.T0	1150	1168	1192	1642	1084	752
CopciAB_360380.T0	556	598	664	627	357	362
CopciAB_81781.T0	2035	2224	2246	2013	1448	1908
CopciAB_464795.T0	230	300	280	294	145	360
CopciAB_440744.T0	369	382	465	308	173	189
CopciAB_456164.T0	45	48	29	31	36	14
CopciAB_351135.T0	60	83	34	56	21	42
CopciAB_494944.T0	109	123	128	241	204	173
CopciAB_464799.T0	1942	2177	2138	2605	1248	1104
CopciAB_464800.T0	3338	3853	3586	4143	4077	3318
CopciAB_417018.T0	1804	2227	1757	2286	2092	2237
CopciAB_417019.T0	640	755	712	543	383	357
CopciAB_360399.T0	1782	1921	1756	1892	1257	1623
CopciAB_327746.T0	1316	1608	1725	1270	363	882
CopciAB_539611.T0	626	604	575	759	643	565
CopciAB_512781.T0	2145	2518	2487	2930	3370	1693
CopciAB_356986.T0	1851	2645	2029	2453	1732	1557
CopciAB_390887.T0	1295	921	970	1605	1647	1083
CopciAB_1000384.T0	72	111	95	40	43	63
CopciAB_360441.T0	177	154	137	136	121	71
CopciAB_440767.T0	1768	1759	1415	2296	1845	1163
CopciAB_360506.T0	500	627	626	714	756	572
CopciAB_82352.T0	329	302	375	415	184	232
CopciAB_440768.T0	541	564	701	414	395	254
CopciAB_82389.T0	2091	1982	2340	1828	1206	850
CopciAB_360408.T0	609	664	697	662	486	383
CopciAB_360367.T0	379	449	452	401	233	305
CopciAB_440772.T0	328	419	403	291	355	165
CopciAB_82437.T0	3971	4018	4733	5231	3147	3281
CopciAB_512822.T0	236	259	361	470	419	349
CopciAB_360643.T0	1077	1244	1180	1663	1484	952
CopciAB_256103.T0	1469	1734	1589	1795	2543	1492
CopciAB_417074.T0	6388	7378	8262	7110	4828	4010
CopciAB_464826.T0	1264	1548	1519	1510	785	1088
CopciAB_475978.T0	8145	10788	10568	8251	6092	7564
CopciAB_494975.T0	583	734	695	496	411	517
CopciAB_82924.T0	582	723	901	698	505	562
CopciAB_464830.T0	710	930	937	765	823	670
CopciAB_485671.T0	339	322	356	377	284	206
CopciAB_390949.T0	1423	1764	2077	1718	1046	879
CopciAB_494979.T0	1173	1015	1322	1150	603	843
CopciAB_440795.T0	2075	2390	2707	4039	2569	3852
CopciAB_360602.T0	2053	1879	1761	2567	1994	1529
CopciAB_464839.T0	1374	1581	1655	2050	955	2140
CopciAB_360366.T0	496	595	618	611	373	432
CopciAB_440799.T0	309	366	330	316	351	254
CopciAB_485679.T0	1416	1898	1753	1413	1052	1116
CopciAB_1000387.T0	843	953	842	955	680	820
CopciAB_360491.T0	287	316	378	287	162	199
CopciAB_83560.T0	3291	4114	3157	4468	4018	3151
CopciAB_83543.T0	874	945	681	1090	828	794
CopciAB_83595.T0	193	271	255	272	249	145
CopciAB_360544.T0	713	967	832	925	844	933
CopciAB_476000.T0	772	1146	862	648	319	545
CopciAB_464852.T0	1009	1330	987	911	549	396
CopciAB_440817.T0	394	421	458	429	162	254
CopciAB_494999.T0	281	363	452	196	59	122
CopciAB_417159.T0	1290	1748	1422	1451	980	923
CopciAB_464859.T0	476	688	884	403	269	209
CopciAB_83975.T0	1245	1508	1475	2294	1440	1353
CopciAB_440825.T0	483	578	587	641	386	586
CopciAB_417171.T0	564	645	625	495	433	317
CopciAB_485693.T0	987	1511	922	1241	1562	1075
CopciAB_538497.T0	1199	1132	1039	1785	1174	1081
CopciAB_464864.T0	228	258	197	237	126	94
CopciAB_360474.T0	1976	2043	2207	2743	1424	1527
CopciAB_1000390.T0	705	668	812	789	236	769
CopciAB_84247.T0	68	38	78	61	28	50
CopciAB_440832.T0	1622	1528	1402	2019	1429	1048
CopciAB_485698.T0	11379	11430	13828	15402	12619	8728
CopciAB_539670.T0	1872	2220	1784	2202	1941	1596
CopciAB_356916.T0	607	580	708	734	457	629
CopciAB_357149.T0	99	110	118	251	148	154
CopciAB_1000391.T0	1386	1145	1416	1439	672	1227
CopciAB_453829.T0	187	162	194	317	128	254
CopciAB_464876.T0	2386	2674	2406	2912	1783	1385
CopciAB_513005.T0	574	637	521	807	333	441
CopciAB_360590.T0	1179	1288	1276	1384	961	1103
CopciAB_391063.T0	252352	268687	280157	349939	166408	275392
CopciAB_513017.T0	758	750	856	795	692	391
CopciAB_440843.T0	1054	1026	1008	1150	700	729
CopciAB_360490.T0	2299	2221	2542	3715	2734	4240
CopciAB_440852.T0	973	1247	1114	1076	898	1052
CopciAB_84598.T0	247	245	228	521	545	373
CopciAB_1000392.T0	769	1038	929	764	886	945
CopciAB_151067.T0	591	659	646	1490	1294	753
CopciAB_414030.T0	16	13	2	7	7	27
CopciAB_435526.T0	552	646	726	458	598	305
CopciAB_381548.T0	1084	1299	1187	909	661	686
CopciAB_470946.T0	230	383	353	345	231	188
CopciAB_448165.T0	1600	1437	1536	1971	1416	1189
CopciAB_504607.T0	1254	1446	1374	1450	982	1183
CopciAB_353910.T0	1440	1696	1476	2223	1551	1484
CopciAB_436814.T0	911	1023	859	1035	541	947
CopciAB_472117.T0	23	11	9	21	11	15
CopciAB_473595.T0	252	254	223	281	105	224
CopciAB_341385.T0	580	836	616	1687	1291	1357
CopciAB_354308.T0	342	359	363	616	300	523
CopciAB_436818.T0	1616	1848	1730	1433	1136	1337
CopciAB_451216.T0	1124	1191	1146	1109	865	870
CopciAB_537358.T0	635	687	614	830	380	545
CopciAB_354321.T0	882	947	1061	646	631	412
CopciAB_353985.T0	626	712	703	708	214	537
CopciAB_492556.T0	1701	1838	1342	2006	1491	1368
CopciAB_354038.T0	244	284	273	297	196	209
CopciAB_461678.T0	1989	2095	2093	1501	2342	1389
CopciAB_461679.T0	631	548	397	586	348	363
CopciAB_410966.T0	1017	1081	971	1126	862	982
CopciAB_451223.T0	2337	2960	3065	2183	2282	1493
CopciAB_436828.T0	2032	2770	2764	3441	2777	2562
CopciAB_353829.T0	5811	7793	6902	6017	2061	6505
CopciAB_461684.T0	435	613	571	619	474	596
CopciAB_436832.T0	1251	1214	1359	1564	969	950
CopciAB_461686.T0	740	892	999	732	882	614
CopciAB_1859.T0	1109	1399	1388	1919	1385	1742
CopciAB_1000403.T0	3590	3563	3442	4265	2405	5351
CopciAB_354298.T0	656	779	713	693	276	537
CopciAB_410997.T0	1823	1716	1879	1959	1279	2313
CopciAB_2040.T0	1034	1162	1128	1602	1049	1417
CopciAB_492571.T0	644	735	778	642	402	370
CopciAB_504757.T0	192	248	254	244	146	97
CopciAB_449461.T0	870	833	767	1131	978	680
CopciAB_537377.T0	5879	5390	5752	7350	4516	6276
CopciAB_537378.T0	883	901	864	1034	900	571
CopciAB_384835.T0	838	720	642	654	398	284
CopciAB_461698.T0	628	679	556	882	643	507
CopciAB_2218.T0	6451	7073	6447	7225	5760	3796
CopciAB_492579.T0	247	278	293	180	230	83
CopciAB_436846.T0	716	954	911	697	757	745
CopciAB_2422.T0	3137	3556	3355	3886	5178	2491
CopciAB_2409.T0	988	1093	1074	916	587	412
CopciAB_461705.T0	141	113	158	98	68	92
CopciAB_492586.T0	1087	1131	1023	1122	1081	877
CopciAB_411041.T0	533	656	505	813	443	558
CopciAB_2587.T0	336	479	365	371	237	441
CopciAB_492590.T0	819	952	1396	1058	1162	824
CopciAB_353895.T0	420	377	373	460	424	487
CopciAB_492592.T0	2081	2241	2378	2391	1766	1212
CopciAB_449462.T0	405	508	653	396	317	242
CopciAB_354058.T0	532	717	710	634	660	413
CopciAB_353952.T0	1028	1268	1169	1078	897	657
CopciAB_461716.T0	9583	11221	8971	9746	6571	15878
CopciAB_436853.T0	884	902	1065	1101	509	682
CopciAB_1000404.T0	12	14	11	21	3	5
CopciAB_436858.T0	2694	2033	2445	3996	3279	2340
CopciAB_461720.T0	3524	4161	3496	3191	1717	1366
CopciAB_387867.T0	2	3	12	12	7	7
CopciAB_3017.T0	41	44	40	19	37	5
CopciAB_436862.T0	1243	1646	1684	1462	1440	553
CopciAB_461725.T0	1076	1261	1240	1042	249	841
CopciAB_3150.T0	1393	1547	1344	1782	983	1519
CopciAB_354109.T0	160	179	246	206	124	182
CopciAB_353871.T0	1769	1672	1969	2306	1575	1396
CopciAB_451261.T0	2382	2378	2499	3126	3301	2600
CopciAB_354040.T0	2102	2696	2676	2517	2885	2400
CopciAB_353775.T0	1649	1636	1797	1587	1289	1339
CopciAB_537412.T0	495	482	562	696	570	616
CopciAB_473658.T0	2174	2197	2458	2078	1373	753
CopciAB_461737.T0	407	541	460	477	390	632
CopciAB_461739.T0	2369	2635	2442	2668	2783	1318
CopciAB_354354.T0	886	874	927	1285	543	885
CopciAB_354193.T0	223	299	271	143	203	99
CopciAB_436876.T0	3207	5809	3833	3892	3430	2733
CopciAB_460253.T0	859	942	836	1056	1079	548
CopciAB_354010.T0	648	1130	961	813	393	510
CopciAB_473667.T0	4551	4816	4894	6352	4276	3848
CopciAB_353769.T0	692	881	707	642	455	274
CopciAB_3796.T0	1417	1899	1875	2036	1164	1828
CopciAB_444288.T0	8	9	7	9	5	6
CopciAB_411144.T0	886	1029	888	1707	2031	1229
CopciAB_492628.T0	186	206	296	164	141	84
CopciAB_354362.T0	1843	2217	2262	1826	1012	1148
CopciAB_1000407.T0	491	493	478	563	537	468
CopciAB_4110.T0	1686	1584	1805	1807	998	1179
CopciAB_353857.T0	3816	4894	4373	4056	3721	4242
CopciAB_357089.T0	437	538	404	354	163	135
CopciAB_4220.T0	658	719	698	885	674	446
CopciAB_436904.T0	1523	1815	1588	1941	1024	1581
CopciAB_461761.T0	2823	3035	2663	3446	3406	2459
CopciAB_461764.T0	9290	12774	9629	13152	7932	8497
CopciAB_4369.T0	358	423	409	720	591	571
CopciAB_4574.T0	718	825	781	762	503	468
CopciAB_1000408.T0	60	71	133	126	102	44
CopciAB_461768.T0	507	479	539	578	382	378
CopciAB_461769.T0	1611	1699	1846	2670	1438	2534
CopciAB_4671.T0	2292	2695	2506	2714	2011	1971
CopciAB_280222.T0	1713	1995	1751	2834	1854	1856
CopciAB_353988.T0	362	493	465	302	301	204
CopciAB_411203.T0	651	785	690	615	449	336
CopciAB_411205.T0	844	1863	1091	1382	873	576
CopciAB_483938.T0	496	641	483	1341	1285	934
CopciAB_4928.T0	2619	3072	2527	3694	2897	2235
CopciAB_4906.T0	2164	2645	2395	2494	1571	1650
CopciAB_473043.T0	825	927	779	1051	664	604
CopciAB_1000130.T0	2526	3074	3009	3502	2462	2176
CopciAB_411215.T0	1685	2162	1485	1356	2515	909
CopciAB_353997.T0	3184	2630	2213	4070	4080	2707
CopciAB_492655.T0	849	906	986	1235	829	757
